longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2012,68500
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2011,68500
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2010,68500
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2009,68500
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2008,68500
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2007,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2006,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2005,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2004,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2003,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2002,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2001,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,2000,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1999,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1998,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1997,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1996,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1995,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1994,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1993,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1992,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1991,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1990,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1989,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1988,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1987,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1986,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1985,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1984,0
142.193935,27.0949047,1,小笠原,東京都　小笠原村父島字東町２０番８,_,184,共同住宅,S,_,10,30,3,0,都道,南,170,_,_,_,スーパーと土産物店等が多い都道沿いの商業地域,青灯台入口,50,_,_,非線引,0,_,_,70,200,0,1983,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2022,58000
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2021,58000
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2020,58000
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2019,58000
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2018,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2017,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2016,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2015,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2014,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2013,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2012,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2011,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2010,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2009,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2008,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2007,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2006,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2005,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2004,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2003,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2002,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2001,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,2000,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1999,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1998,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1997,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1996,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1995,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1994,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1993,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1992,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1991,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1990,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1989,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1988,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1987,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1986,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1985,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1984,0
142.1910831,27.0949119,1,小笠原,東京都　小笠原村父島字西町２６番１３,_,234,_,S,_,10,20,2,0,村道,南東,57,_,_,_,一般住宅・民宿等が混在する住宅地域,村役場前,140,_,_,非線引,0,_,_,70,200,0,1983,0
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2022,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2021,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2020,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2019,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2018,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2017,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2016,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2015,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2014,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2013,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2012,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2011,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2010,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2009,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2008,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2007,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2006,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2005,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2004,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2003,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2002,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2001,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,2000,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,1999,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,1998,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,1997,23600
142.203355,27.0977281,2,小笠原,東京都　小笠原村父島字奥村２３番６,_,263,_,RC,_,10,15,2,0,村道,東,60,側道,北,_,中規模一般住宅が建ち並ぶ住宅地域,奥村,230,_,_,非線引,0,_,_,70,200,0,1996,23600
