longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2009,141000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2008,143000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2007,135000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2006,129000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2005,129000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2004,133000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2003,148000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2002,169000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2001,188000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,2000,197000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1999,211000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1998,234000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1997,260000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1996,267000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1995,280000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1994,283000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1993,285000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1992,292000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1991,293000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1990,276000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1989,264000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1988,254000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1987,246000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1986,238000
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1985,0
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1984,0
124.1580231,24.3394789,1,石垣,沖縄県　石垣市字大川中ノハカ２０７番３,_,242,_,RC,_,10,15,3,0,市道,南西,70,_,_,_,公設市場を中心に小売店舗が建ち並ぶ商業地域,東運輸バスターミナル,260,商業,_,非線引,0,_,_,80,400,-0.7,1983,0
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2022,44900
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2021,43800
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2020,43700
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2019,40700
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2018,38200
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2017,36600
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2016,36000
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2015,35400
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2014,35100
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2013,35100
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2012,35200
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2011,35500
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2010,36000
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2009,37500
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2008,38300
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2007,37500
124.1737711,24.3411011,3,石垣,沖縄県　石垣市字平得西原１２９番３,_,207,_,RC,_,12,10,2,0,市道,北西,70,側道,南西,_,中規模一般住宅が建ち並ぶ既成住宅地域,中央運動公園入口停,200,1低専,_,非線引,0,_,_,50,100,2.5,2006,37600
