longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,2004,107000
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,2003,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,2002,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,2001,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,2000,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1999,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1998,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1997,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1996,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1995,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1994,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1993,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1992,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1991,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1990,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1989,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1988,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1987,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1986,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1985,0
