longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
139.8122769,33.0652539,2,八丈,東京都　八丈町中之郷１６８２番,_,1055,_,W,_,10,10,1,0,町道,西,60,_,_,_,一般住宅が多い南向き緩傾斜の住宅地域,中之郷出張所前停,120,_,_,非線引,0,_,_,70,200,0,1986,0
139.8122769,33.0652539,2,八丈,東京都　八丈町中之郷１６８２番,_,1055,_,W,_,10,10,1,0,町道,西,60,_,_,_,一般住宅が多い南向き緩傾斜の住宅地域,中之郷出張所前停,120,_,_,非線引,0,_,_,70,200,0,1985,0
139.8122769,33.0652539,2,八丈,東京都　八丈町中之郷１６８２番,_,1055,_,W,_,10,10,1,0,町道,西,60,_,_,_,一般住宅が多い南向き緩傾斜の住宅地域,中之郷出張所前停,120,_,_,非線引,0,_,_,70,200,0,1984,0
139.8122769,33.0652539,2,八丈,東京都　八丈町中之郷１６８２番,_,1055,_,W,_,10,10,1,0,町道,西,60,_,_,_,一般住宅が多い南向き緩傾斜の住宅地域,中之郷出張所前停,120,_,_,非線引,0,_,_,70,200,0,1983,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2022,12100
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2021,12100
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2020,12200
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2019,12200
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2018,12200
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2017,12200
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2016,12200
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2015,12300
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2014,12400
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2013,12600
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2012,13400
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2011,14500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2010,15100
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2009,16000
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2008,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2007,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2006,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2005,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2004,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2003,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2002,16500
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2001,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,2000,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1999,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1998,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1997,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1996,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1995,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1994,16800
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1993,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1992,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1991,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1990,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1989,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1988,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1987,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1986,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1985,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1984,0
139.7892819,33.1065311,1,八丈,東京都　八丈町大賀郷２２８４番,_,932,_,W,_,10,12,1,0,町道,南西,50,_,_,_,一般住宅のほか家族寮も見られる既成住宅地域,裁判所前停,270,_,_,非線引,0,_,_,70,200,0,1983,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2022,30500
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2021,30700
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2020,31100
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2019,31100
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2018,31100
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2017,31100
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2016,31100
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2015,31200
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2014,31300
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2013,31500
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2012,33500
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2011,36500
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2010,39900
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2009,42800
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2008,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2007,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2006,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2005,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2004,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2003,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2002,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2001,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,2000,0
139.8024039,33.1192289,1,八丈,東京都　八丈町三根３４９番１,_,586,_,LS,不整形,10,12,3,0,都道,東,135,_,_,近接,飲食店、小売店舗等がある都道沿いの商業地域,三根出張所停,0,_,_,非線引,0,_,_,70,200,-0.7,1999,0
